Year,Series,indicator,Units,Value
2020,MF1,EN_MAT_DOMCMPC,TON,7.91559187405354
2020,MF1,EN_MAT_DOMCMPG,TON,19.6001594211785
2020,MF2,EN_MAT_DOMCMPT,TON,24.123
2020,MF2,EN_MAT_DOMCMPC,TON,0.459498842824081
2020,MF2,EN_MAT_DOMCMPG,TON,1.13778612092427
2020,MF3,EN_MAT_DOMCMPT,TON,1041.9764
2020,MF3,EN_MAT_DOMCMPC,TON,19.8477366019982
2020,MF3,EN_MAT_DOMCMPG,TON,49.1458892447304
2020,MF4,EN_MAT_DOMCMPT,TON,307.2627
2020,MF4,EN_MAT_DOMCMPC,TON,5.85279007971656
2020,MF4,EN_MAT_DOMCMPG,TON,14.4923614615809
